timestamp,agent_id,agent_name,agent_ip,os_name,os_version,os_platform,manager_name,manager_ip,location,rule_id,rule_level,rule_description,rule_groups,decoder_name,srcip,dstip,srcport,dstport,protocol,user,process,command,status,full_log,severity,attack_type
2025-12-27T18:42:36.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,198.51.100.18,10.10.1.30,62091,22,tcp,ec2-user,sshd,,Failed password,Failed password for invalid user ec2-user from 198.51.100.18 port 5509 ssh2,high,bruteforce
2025-12-27T17:30:53.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,192.168.1.137,10.10.1.30,43510,80,tcp,-,nginx,HEAD /login HTTP/1.1,200,"192.168.1.137 - - ""HEAD /login HTTP/1.1"" 200 433",low,normal
2025-12-27T17:21:29.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.129,10.10.1.30,6211,22,tcp,svc_backup,sshd,,Accepted password,Accepted password for svc_backup from 203.0.113.129 port 46893 ssh2,low,normal
2025-12-27T17:13:13.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.119,10.10.1.21,57396,80,tcp,-,nginx,GET /index.html HTTP/1.1,200,"203.0.113.119 - - ""GET /index.html HTTP/1.1"" 200 966",low,normal
2025-12-27T18:50:18.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,172.16.5.13,10.10.1.21,44333,22,tcp,alice,sshd,,Failed password,Failed password for invalid user alice from 172.16.5.13 port 38410 ssh2,high,bruteforce
2025-12-27T17:07:42.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,admin,apache2,open /var/www/html/index.html,,File accessed by user admin: /var/www/html/index.html,low,normal
2025-12-27T18:05:27.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,192.168.1.176,10.10.1.30,34819,80,tcp,-,nginx,GET /health HTTP/1.1,200,"192.168.1.176 - - ""GET /health HTTP/1.1"" 200 305",low,normal
2025-12-27T18:33:35.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,192.168.1.212,10.10.1.21,22863,22,tcp,alice,sshd,,Failed password,Failed password for invalid user alice from 192.168.1.212 port 6545 ssh2,high,bruteforce
2025-12-27T16:56:20.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,192.168.1.173,10.10.1.30,59917,22,tcp,svc_backup,sshd,,Accepted password,Accepted password for svc_backup from 192.168.1.173 port 47954 ssh2,low,normal
2025-12-27T16:46:43.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.80,10.10.1.30,35107,80,tcp,-,nginx,GET / HTTP/1.1,301,"203.0.113.80 - - ""GET / HTTP/1.1"" 301 1637",low,normal
2025-12-27T17:13:03.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.178,10.10.1.30,53317,22,tcp,root,sshd,,Accepted password,Accepted password for root from 203.0.113.178 port 42264 ssh2,low,normal
2025-12-27T17:03:00.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.127,10.10.1.30,29117,22,tcp,ec2-user,sshd,,Accepted password,Accepted password for ec2-user from 172.16.5.127 port 29556 ssh2,low,normal
2025-12-27T18:44:30.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,172.16.5.97,10.10.1.21,57317,22,tcp,alice,sshd,,Failed password,Failed password for invalid user alice from 172.16.5.97 port 62069 ssh2,high,bruteforce
2025-12-27T17:39:37.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,bob,apache2,open C:\Users\Public\report.docx,,File accessed by user bob: C:\Users\Public\report.docx,low,normal
2025-12-27T18:16:21.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,192.168.1.182,10.10.1.21,59907,80,tcp,-,nginx,POST / HTTP/1.1,301,"192.168.1.182 - - ""POST / HTTP/1.1"" 301 899",low,normal
2025-12-27T16:21:28.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,172.16.5.209,10.10.1.21,13464,80,tcp,-,nginx,POST /health HTTP/1.1,200,"172.16.5.209 - - ""POST /health HTTP/1.1"" 200 1762",low,normal
2025-12-27T16:18:20.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.113,10.10.1.30,17570,80,tcp,-,nginx,POST /index.html HTTP/1.1,200,"198.51.100.113 - - ""POST /index.html HTTP/1.1"" 200 1964",low,normal
2025-12-27T18:10:05.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.13,10.10.1.30,20655,80,tcp,-,nginx,GET / HTTP/1.1,200,"203.0.113.13 - - ""GET / HTTP/1.1"" 200 1651",low,normal
2025-12-27T18:22:20.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,198.51.100.26,10.10.1.21,40072,22,tcp,ubuntu,sshd,,Accepted password,Accepted password for ubuntu from 198.51.100.26 port 49818 ssh2,low,normal
2025-12-27T17:02:28.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,ec2-user,cmd.exe,open /etc/cron.daily/backup,,File accessed by user ec2-user: /etc/cron.daily/backup,low,normal
2025-12-27T17:51:11.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.156,10.10.1.21,1875,22,tcp,alice,sshd,,Accepted password,Accepted password for alice from 172.16.5.156 port 45560 ssh2,low,normal
2025-12-27T17:21:43.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,root,apache2,open C:\Windows\Temp\tmp.log,,File accessed by user root: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T16:21:06.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,svc_backup,svchost.exe,open /etc/cron.daily/backup,,File accessed by user svc_backup: /etc/cron.daily/backup,low,normal
2025-12-27T16:50:57.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,svc_backup,apache2,open /var/www/html/index.html,,File accessed by user svc_backup: /var/www/html/index.html,low,normal
2025-12-27T16:48:50.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ubuntu,apache2,open C:\Windows\Temp\tmp.log,,File accessed by user ubuntu: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T16:52:53.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,bob,apache2,open /etc/cron.daily/backup,,File accessed by user bob: /etc/cron.daily/backup,low,normal
2025-12-27T18:27:12.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.164,10.10.1.30,36370,80,tcp,-,nginx,HEAD /login HTTP/1.1,200,"198.51.100.164 - - ""HEAD /login HTTP/1.1"" 200 1489",low,normal
2025-12-27T16:17:13.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.33,10.10.1.21,59939,80,tcp,-,nginx,GET /assets/app.js HTTP/1.1,200,"198.51.100.33 - - ""GET /assets/app.js HTTP/1.1"" 200 1830",low,normal
2025-12-27T18:37:41.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/firewall.log,10110,11,Possible DDoS flood detected,"['network', 'ddos', 'attack']",iptables,203.0.113.251,10.10.1.30,40705,80,udp,-,kernel,,SYN flood,IN=eth0 OUT= MAC=... SRC=203.0.113.251 DST=10.10.1.30 LEN=60 TOS=0x00 PREC=0x00 TTL=52 ID=12345 PROTO=TCP SPT=61660 DPT=80 SYN,high,ddos
2025-12-27T17:43:09.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,svc_backup,nginx,open C:\Windows\Temp\tmp.log,,File accessed by user svc_backup: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T18:24:37.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,bob,powershell.exe,open C:\Windows\Temp\tmp.log,,File accessed by user bob: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T18:16:55.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.236,10.10.1.30,20328,80,tcp,-,nginx,HEAD / HTTP/1.1,200,"198.51.100.236 - - ""HEAD / HTTP/1.1"" 200 236",low,normal
2025-12-27T17:29:55.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ec2-user,svchost.exe,open C:\Windows\Temp\tmp.log,,File accessed by user ec2-user: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T18:42:59.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,172.16.5.25,10.10.2.15,14173,25,tcp,svc_backup,outlook.exe,email_subject=Invoice #84723 Attached,sender=alerts@banking-secure.com,Suspicious email from alerts@banking-secure.com to user inbox. Subject: Invoice #84723 Attached. URL: hxxp://secure-login.example.com,high,phishing
2025-12-27T17:02:04.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,192.168.1.110,10.10.1.21,56745,22,tcp,ec2-user,sshd,,Accepted password,Accepted password for ec2-user from 192.168.1.110 port 55936 ssh2,low,normal
2025-12-27T18:49:30.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,198.51.100.180,10.10.1.21,26435,22,tcp,root,sshd,,Failed password,Failed password for invalid user root from 198.51.100.180 port 45934 ssh2,high,bruteforce
2025-12-27T17:10:59.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,alice,apache2,open C:\Windows\Temp\tmp.log,,File accessed by user alice: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T18:08:37.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,root,powershell.exe,open /etc/cron.daily/backup,,File accessed by user root: /etc/cron.daily/backup,low,normal
2025-12-27T17:07:55.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.166,10.10.1.21,45491,22,tcp,bob,sshd,,Accepted password,Accepted password for bob from 203.0.113.166 port 49668 ssh2,low,normal
2025-12-27T18:46:33.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,60122,12,Suspicious admin group modification,"['windows', 'privilege_escalation', 'attack']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ubuntu,cmd.exe,net localgroup administrators /add,,Administrator privileges assigned to user ubuntu,critical,privilege_escalation
2025-12-27T16:21:27.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.243,10.10.1.21,57657,22,tcp,ec2-user,sshd,,Accepted password,Accepted password for ec2-user from 203.0.113.243 port 41353 ssh2,low,normal
2025-12-27T18:21:01.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.31,10.10.1.21,42952,80,tcp,-,nginx,GET /login HTTP/1.1,301,"203.0.113.31 - - ""GET /login HTTP/1.1"" 301 1950",low,normal
2025-12-27T18:27:38.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,svc_backup,svchost.exe,open /etc/cron.daily/backup,,File accessed by user svc_backup: /etc/cron.daily/backup,low,normal
2025-12-27T19:02:31.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,100201,13,Malware execution suspected,"['malware', 'execution', 'attack']",windows_eventchannel,198.51.100.8,10.10.2.15,37697,22,tcp,bob,powershell.exe,powershell -EncodedCommand SQBFAFgAIA...,execution,Suspicious process execution: powershell.exe powershell -EncodedCommand SQBFAFgAIA...,critical,malware
2025-12-27T18:40:29.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,203.0.113.76,10.10.1.30,50269,22,tcp,root,sshd,,Failed password,Failed password for invalid user root from 203.0.113.76 port 10456 ssh2,high,bruteforce
2025-12-27T17:25:23.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,root,python3,open /etc/cron.daily/backup,,File accessed by user root: /etc/cron.daily/backup,low,normal
2025-12-27T17:52:54.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,198.51.100.111,10.10.1.21,18293,22,tcp,ec2-user,sshd,,Accepted password,Accepted password for ec2-user from 198.51.100.111 port 41922 ssh2,low,normal
2025-12-27T18:43:01.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,172.16.5.11,10.10.1.30,30958,22,tcp,ubuntu,sshd,,Failed password,Failed password for invalid user ubuntu from 172.16.5.11 port 49166 ssh2,high,bruteforce
2025-12-27T18:57:43.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,60122,12,Suspicious admin group modification,"['windows', 'privilege_escalation', 'attack']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ubuntu,apache2,net localgroup administrators /add,,Administrator privileges assigned to user ubuntu,critical,privilege_escalation
2025-12-27T18:21:15.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,192.168.1.165,10.10.1.30,28558,80,tcp,-,nginx,GET /login HTTP/1.1,200,"192.168.1.165 - - ""GET /login HTTP/1.1"" 200 1822",low,normal
2025-12-27T18:59:01.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/syslog,100201,13,Malware execution suspected,"['malware', 'execution', 'attack']",syslog,172.16.5.234,10.10.1.30,2971,445,udp,alice,python3,/tmp/cryptominer -o stratum+tcp://malicious.pool:3333,execution,Process started: python3 /tmp/cryptominer -o stratum+tcp://malicious.pool:3333,critical,malware
2025-12-27T16:33:01.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ubuntu,powershell.exe,open /var/www/html/index.html,,File accessed by user ubuntu: /var/www/html/index.html,low,normal
2025-12-27T18:58:43.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/firewall.log,10110,11,Possible DDoS flood detected,"['network', 'ddos', 'attack']",iptables,192.168.1.168,10.10.1.30,34377,8080,udp,-,kernel,,SYN flood,IN=eth0 OUT= MAC=... SRC=192.168.1.168 DST=10.10.1.30 LEN=60 TOS=0x00 PREC=0x00 TTL=52 ID=12345 PROTO=TCP SPT=27722 DPT=8080 SYN,high,ddos
2025-12-27T16:18:11.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,bob,powershell.exe,open C:\Windows\Temp\tmp.log,,File accessed by user bob: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T16:58:28.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,ubuntu,svchost.exe,open /var/www/html/index.html,,File accessed by user ubuntu: /var/www/html/index.html,low,normal
2025-12-27T18:55:28.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,198.51.100.189,10.10.1.21,4222,22,tcp,alice,sshd,,Failed password,Failed password for invalid user alice from 198.51.100.189 port 58328 ssh2,high,bruteforce
2025-12-27T17:43:39.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.197,10.10.1.30,61509,80,tcp,-,nginx,HEAD /health HTTP/1.1,200,"198.51.100.197 - - ""HEAD /health HTTP/1.1"" 200 1825",low,normal
2025-12-27T17:49:48.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ubuntu,svchost.exe,open /etc/cron.daily/backup,,File accessed by user ubuntu: /etc/cron.daily/backup,low,normal
2025-12-27T18:40:48.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,60122,12,Suspicious admin group modification,"['windows', 'privilege_escalation', 'attack']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,svc_backup,apache2,net localgroup administrators /add,,Administrator privileges assigned to user svc_backup,critical,privilege_escalation
2025-12-27T17:33:38.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,192.168.1.214,10.10.1.30,41991,22,tcp,root,sshd,,Accepted password,Accepted password for root from 192.168.1.214 port 54941 ssh2,low,normal
2025-12-27T17:58:16.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,172.16.5.234,10.10.1.30,48957,80,tcp,-,nginx,GET /login HTTP/1.1,200,"172.16.5.234 - - ""GET /login HTTP/1.1"" 200 1812",low,normal
2025-12-27T16:42:26.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.10,10.10.1.21,10308,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 172.16.5.10 port 20665 ssh2,low,normal
